CustomerID,Age,Gender,Income,Tenure,Number_of_Products,Activity_Score,Churn
CUST_004319,21,Female,27502,0.6,2,60.5,No
CUST_004320,29,Male,20000,3.0,1,31.7,Yes
CUST_004321,33,Female,20000,6.1,1,70.7,Yes
CUST_004322,40,Female,45249,7.2,3,100.0,No
CUST_004323,32,Male,21833,3.3,1,93.2,Yes
CUST_004324,23,Female,20000,3.3,3,100.0,Yes
CUST_004325,33,Male,20000,9.3,2,42.8,No
CUST_004326,26,Female,20000,5.5,3,43.7,Yes
CUST_004327,44,Female,20616,12.8,6,100.0,Yes
CUST_004328,56,Male,40641,4.1,1,84.1,No
CUST_004329,35,Male,22935,7.8,3,58.2,No
CUST_004330,23,Female,20000,1.5,1,58.4,Yes
CUST_004331,25,Female,20000,0.5,1,17.5,Yes
CUST_004332,29,Male,43492,3.3,4,100.0,No
CUST_004333,49,Female,42710,12.7,8,100.0,No
CUST_004334,25,Female,32763,5.5,2,100.0,No
CUST_004335,24,Male,20084,1.7,1,55.5,Yes
CUST_004336,20,Female,24225,0.6,3,32.3,Yes
CUST_004337,36,Female,20000,4.4,6,32.3,Yes
CUST_004338,23,Female,22666,1.2,1,20.3,Yes
CUST_004339,24,Male,54152,2.7,2,40.5,No
CUST_004340,47,Male,20000,8.1,3,93.4,Yes
CUST_004341,36,Male,20000,6.3,3,96.8,No
CUST_004342,38,Female,22153,0.5,2,67.6,Yes
CUST_004343,26,Female,20000,1.2,1,69.6,Yes
CUST_004344,49,Female,20000,5.5,2,30.6,Yes
CUST_004345,45,Female,28919,1.9,1,12.5,Yes
CUST_004346,34,Female,34595,2.8,2,100.0,No
CUST_004347,25,Female,23998,2.6,2,54.6,Yes
CUST_004348,50,Male,20000,3.5,2,76.3,Yes
CUST_004349,24,Male,20000,0.2,1,20.3,Yes
CUST_004350,35,Female,27155,6.7,6,100.0,No
CUST_004351,22,Male,28150,0.6,4,73.9,Yes
CUST_004352,54,Male,24614,1.8,1,75.4,No
CUST_004353,32,Female,20000,4.3,2,24.8,Yes
CUST_004354,23,Female,30171,1.8,2,74.2,Yes
CUST_004355,22,Male,50154,2.0,3,63.2,No
CUST_004356,45,Female,44429,5.1,2,81.5,No
CUST_004357,28,Female,58221,5.2,4,76.6,No
CUST_004358,19,Female,20000,0.4,2,71.7,Yes
CUST_004359,31,Female,37259,3.7,2,100.0,No
CUST_004360,64,Male,56210,8.3,1,74.7,No
CUST_004361,29,Male,20000,1.8,1,36.5,Yes
CUST_004362,62,Female,20000,0.4,2,30.0,Yes
CUST_004363,54,Male,20000,1.9,1,27.6,Yes
CUST_004364,38,Male,22730,6.3,3,100.0,No
CUST_004365,27,Male,20000,4.4,3,100.0,Yes
CUST_004366,40,Female,56389,5.5,3,100.0,No
CUST_004367,31,Female,20000,0.7,1,96.0,No
CUST_004368,37,Female,29102,4.1,3,34.8,No
CUST_004369,26,Female,20000,3.4,1,64.3,Yes
CUST_004370,27,Female,59407,3.4,5,100.0,No
CUST_004371,41,Female,45664,3.0,4,52.6,No
CUST_004372,36,Female,20000,8.4,5,95.2,No
CUST_004373,20,Female,23090,0.5,3,40.7,Yes
CUST_004374,43,Male,22058,3.6,3,80.2,No
CUST_004375,33,Female,24515,7.1,7,100.0,No
CUST_004376,25,Male,28749,2.0,2,90.9,Yes
CUST_004377,48,Male,20000,10.9,2,100.0,Yes
CUST_004378,31,Female,21658,5.7,7,45.1,Yes
CUST_004379,32,Female,20000,6.2,1,50.7,Yes
CUST_004380,42,Male,25717,6.4,3,93.3,No
CUST_004381,31,Female,20000,0.6,5,100.0,No
CUST_004382,20,Male,38083,1.0,4,48.1,No
CUST_004383,25,Male,20000,2.8,5,98.4,Yes
CUST_004384,45,Female,29346,2.0,1,68.3,No
CUST_004385,23,Female,31000,0.3,2,76.0,Yes
CUST_004386,39,Female,60977,8.4,2,43.6,No
CUST_004387,37,Male,57201,5.1,3,100.0,No
CUST_004388,39,Male,48200,5.6,4,66.0,No
CUST_004389,33,Male,22506,12.0,4,75.9,No
CUST_004390,25,Female,36553,2.9,4,31.5,No
CUST_004391,30,Female,25285,1.0,1,75.4,Yes
CUST_004392,30,Female,26386,5.7,1,32.3,Yes
CUST_004393,50,Male,20000,10.1,7,100.0,Yes
CUST_004394,43,Female,59454,4.1,4,100.0,No
CUST_004395,25,Female,20000,2.8,2,89.9,Yes
CUST_004396,42,Male,20000,6.6,4,55.7,Yes
CUST_004397,22,Female,24845,0.7,2,16.1,Yes
CUST_004398,36,Female,20000,10.6,2,77.2,No
CUST_004399,35,Female,24527,9.7,8,100.0,No
CUST_004400,26,Female,47881,1.5,3,41.8,Yes
CUST_004401,22,Male,24938,2.4,1,60.1,Yes
CUST_004402,25,Female,21258,1.4,4,36.3,Yes
CUST_004403,26,Female,20000,2.9,1,15.7,Yes
CUST_004404,26,Female,20000,4.6,4,76.7,Yes
CUST_004405,41,Female,37651,7.0,1,100.0,No
CUST_004406,20,Female,20103,1.4,1,19.7,Yes
CUST_004407,48,Female,35517,2.2,8,100.0,No
CUST_004408,25,Male,20000,4.2,1,69.0,No
CUST_004409,38,Female,34301,6.3,5,99.4,No
CUST_004410,41,Male,65989,1.4,3,36.5,No
CUST_004411,47,Female,50395,7.7,3,100.0,No
CUST_004412,42,Male,28614,5.7,4,100.0,No
CUST_004413,29,Female,20000,1.3,2,22.1,Yes
CUST_004414,26,Female,22473,1.5,1,45.5,Yes
CUST_004415,43,Male,26883,6.0,4,91.5,No
CUST_004416,45,Female,20000,7.0,3,64.0,Yes
CUST_004417,35,Female,20000,5.9,3,100.0,Yes
CUST_004418,25,Female,59753,4.8,8,72.4,No
CUST_004419,31,Female,20000,3.9,3,100.0,No
CUST_004420,40,Female,20000,2.9,1,47.3,Yes
CUST_004421,24,Female,27410,3.0,5,98.6,No
CUST_004422,38,Male,70785,12.7,8,100.0,No
CUST_004423,28,Male,20000,1.0,3,30.4,Yes
CUST_004424,27,Male,20000,1.7,1,97.9,Yes
CUST_004425,32,Female,20000,3.8,1,36.6,Yes
CUST_004426,47,Female,90858,9.4,5,96.6,No
CUST_004427,41,Male,20000,5.9,2,23.7,Yes
CUST_004428,38,Female,24709,6.6,3,36.0,Yes
CUST_004429,65,Male,20000,7.5,3,96.8,Yes
CUST_004430,47,Female,20000,3.5,3,91.6,Yes
CUST_004431,33,Female,20000,5.5,3,54.6,Yes
CUST_004432,31,Male,20000,2.0,1,9.3,Yes
CUST_004433,43,Male,45785,6.6,4,47.6,No
CUST_004434,38,Male,29505,9.8,4,73.7,No
CUST_004435,23,Male,20000,2.0,3,100.0,No
CUST_004436,26,Male,20000,4.6,3,43.3,Yes
CUST_004437,23,Female,35301,2.5,5,100.0,No
CUST_004438,25,Male,21888,0.9,3,40.5,Yes
CUST_004439,28,Male,61244,2.8,4,100.0,No
CUST_004440,32,Male,20000,11.1,4,79.1,Yes
CUST_004441,28,Female,26704,7.3,3,96.0,No
CUST_004442,29,Male,20000,4.1,3,100.0,Yes
CUST_004443,39,Female,20000,1.5,1,28.6,Yes
CUST_004444,32,Female,37743,5.6,5,80.5,No
CUST_004445,49,Female,47257,4.8,7,100.0,No
CUST_004446,42,Female,61943,4.3,3,52.1,No
CUST_004447,39,Female,29992,5.3,2,100.0,No
CUST_004448,43,Male,46170,1.6,5,95.8,No
CUST_004449,25,Male,28585,0.7,1,90.4,No
CUST_004450,41,Female,20000,8.0,2,80.0,Yes
CUST_004451,27,Male,20000,0.4,1,20.5,Yes
CUST_004452,48,Female,23150,4.0,2,76.0,No
CUST_004453,35,Female,20000,7.8,1,30.5,Yes
CUST_004454,28,Female,36574,4.7,6,100.0,No
CUST_004455,51,Male,46457,14.2,8,100.0,No
CUST_004456,40,Female,20000,7.7,2,72.2,Yes
CUST_004457,31,Female,38794,7.8,4,100.0,No
CUST_004458,52,Female,20000,8.5,1,100.0,No
CUST_004459,54,Male,56242,1.6,3,70.9,No
CUST_004460,32,Male,20722,5.8,1,2.0,Yes
CUST_004461,20,Female,24934,1.1,5,37.3,Yes
CUST_004462,31,Female,45918,2.1,3,36.1,No
CUST_004463,41,Male,32951,4.5,2,9.9,Yes
CUST_004464,30,Male,20603,5.4,1,62.4,Yes
CUST_004465,24,Female,32063,2.4,1,49.8,Yes
CUST_004466,35,Male,20000,3.4,1,40.7,Yes
CUST_004467,28,Male,20000,6.1,2,88.2,No
CUST_004468,44,Female,44535,6.0,4,38.0,No
CUST_004469,21,Female,20000,1.2,1,69.9,Yes
CUST_004470,50,Female,41908,10.4,7,100.0,No
CUST_004471,46,Male,27420,4.2,2,42.8,No
CUST_004472,22,Female,20117,1.1,3,100.0,Yes
CUST_004473,25,Female,20000,1.9,1,67.4,Yes
CUST_004474,32,Male,20000,4.7,4,76.3,Yes
CUST_004475,51,Male,26833,3.5,2,66.6,No
CUST_004476,27,Female,23595,3.8,4,92.0,No
CUST_004477,30,Female,20000,4.4,4,100.0,Yes
CUST_004478,44,Female,36418,8.5,6,50.2,No
CUST_004479,35,Male,34626,9.6,4,100.0,No
CUST_004480,33,Male,28897,6.3,2,100.0,No
CUST_004481,25,Female,20000,4.0,3,39.0,Yes
CUST_004482,42,Female,37913,9.6,5,97.1,No
CUST_004483,50,Male,36056,7.4,8,100.0,No
CUST_004484,43,Female,20000,11.8,4,8.9,Yes
CUST_004485,34,Male,25460,8.0,5,100.0,No
CUST_004486,37,Female,61959,8.1,8,82.5,No
CUST_004487,29,Male,35451,0.2,3,71.0,Yes
CUST_004488,41,Female,43524,3.8,1,84.9,No
CUST_004489,40,Female,20000,8.6,7,100.0,Yes
CUST_004490,38,Female,25330,10.7,4,62.1,No
CUST_004491,30,Male,20099,7.3,3,54.7,Yes
CUST_004492,33,Female,22661,5.2,4,81.4,No
CUST_004493,28,Female,20000,2.9,1,53.0,Yes
CUST_004494,37,Male,20000,1.4,1,10.5,Yes
CUST_004495,31,Male,22973,4.8,2,49.2,Yes
CUST_004496,30,Male,20000,3.2,2,70.3,Yes
CUST_004497,66,Female,40154,5.9,5,100.0,No
CUST_004498,20,Male,20000,0.8,3,36.3,Yes
CUST_004499,39,Female,20000,5.7,2,58.6,Yes
CUST_004500,22,Female,40438,1.2,6,100.0,No
CUST_004501,33,Female,28203,1.9,1,81.4,No
CUST_004502,43,Female,20000,7.5,4,43.7,Yes
CUST_004503,26,Female,20000,1.2,1,77.4,Yes
CUST_004504,21,Female,20000,1.8,3,83.0,Yes
CUST_004505,39,Male,23271,1.6,4,92.0,No
CUST_004506,27,Female,30035,1.8,1,18.5,Yes
CUST_004507,24,Female,49542,1.2,4,3.6,Yes
CUST_004508,31,Female,21281,0.5,1,12.0,Yes
CUST_004509,55,Male,28215,10.5,1,65.9,No
CUST_004510,30,Female,39985,4.5,3,21.9,Yes
CUST_004511,28,Female,20000,4.9,1,30.2,Yes
CUST_004512,31,Female,23926,3.9,1,100.0,No
CUST_004513,24,Male,20000,4.6,3,15.8,Yes
CUST_004514,31,Female,23754,2.5,1,62.6,Yes
CUST_004515,50,Female,42221,8.7,1,35.9,No
CUST_004516,25,Female,20000,4.0,1,57.6,Yes
CUST_004517,25,Male,36471,2.9,1,53.6,No
CUST_004518,41,Female,29266,2.1,3,65.8,Yes
CUST_004519,44,Male,26929,9.3,2,100.0,No
CUST_004520,48,Female,50945,7.4,1,30.5,No
CUST_004521,21,Male,20000,0.8,2,79.7,Yes
CUST_004522,29,Female,20000,9.2,4,15.6,Yes
CUST_004523,43,Male,20000,1.3,1,20.9,Yes
CUST_004524,23,Female,26736,2.0,4,90.3,No
CUST_004525,47,Female,20121,6.1,4,77.4,No
CUST_004526,43,Female,20000,7.7,6,100.0,Yes
CUST_004527,23,Male,20000,4.3,1,9.3,Yes
CUST_004528,29,Male,23797,3.2,2,62.3,Yes
CUST_004529,30,Female,21725,2.3,2,71.7,Yes
CUST_004530,38,Male,20000,4.2,1,12.0,Yes
CUST_004531,31,Female,20000,5.8,2,76.7,Yes
CUST_004532,26,Male,20000,7.4,2,21.8,Yes
CUST_004533,52,Female,42527,1.9,4,23.0,No
CUST_004534,29,Female,20000,1.7,1,68.0,Yes
CUST_004535,33,Female,20000,13.5,1,100.0,No
CUST_004536,39,Male,22991,4.3,4,87.8,Yes
CUST_004537,29,Male,22225,0.8,1,19.8,Yes
CUST_004538,40,Female,20000,6.9,2,53.1,Yes
CUST_004539,30,Female,20000,4.1,4,53.4,Yes
CUST_004540,55,Female,39939,5.7,8,46.7,No
CUST_004541,28,Female,20000,3.4,3,70.2,Yes
CUST_004542,30,Female,32631,3.7,4,48.0,Yes
CUST_004543,45,Female,20000,10.7,2,80.4,No
CUST_004544,47,Female,20000,4.2,1,89.0,No
CUST_004545,33,Male,22951,1.4,4,79.8,Yes
CUST_004546,56,Male,20000,9.5,1,17.6,Yes
CUST_004547,22,Female,20000,0.6,5,66.8,Yes
CUST_004548,33,Male,24474,4.1,2,76.8,Yes
CUST_004549,30,Female,20000,6.3,3,33.8,Yes
CUST_004550,35,Male,20000,6.7,2,15.4,Yes
CUST_004551,27,Female,27304,1.4,3,51.0,Yes
CUST_004552,35,Male,25314,2.7,2,100.0,Yes
CUST_004553,24,Female,21157,2.3,2,90.2,Yes
CUST_004554,32,Female,22264,7.5,3,100.0,Yes
CUST_004555,32,Male,20000,9.7,1,43.8,Yes
CUST_004556,36,Female,20000,6.1,3,68.6,Yes
CUST_004557,33,Female,20000,9.4,2,78.1,No
CUST_004558,29,Male,20000,8.1,6,78.7,Yes
CUST_004559,26,Male,21013,3.9,2,23.4,Yes
CUST_004560,39,Female,20000,1.7,2,100.0,Yes
CUST_004561,29,Female,22003,2.6,1,17.0,Yes
CUST_004562,41,Female,23339,4.5,3,100.0,Yes
CUST_004563,29,Male,52711,6.8,1,60.1,No
CUST_004564,25,Female,20000,2.7,1,53.3,Yes
CUST_004565,22,Male,20000,2.9,2,100.0,No
CUST_004566,27,Female,20000,5.4,4,63.0,Yes
CUST_004567,54,Female,21452,8.0,5,100.0,Yes
CUST_004568,23,Female,20000,2.1,1,64.9,Yes
CUST_004569,25,Female,28801,2.2,3,79.6,Yes
CUST_004570,33,Male,20000,7.9,3,38.2,Yes
CUST_004571,28,Female,31894,5.8,2,35.2,Yes
CUST_004572,32,Male,29279,7.1,2,100.0,No
CUST_004573,39,Female,67096,3.6,8,73.0,No
CUST_004574,51,Female,65652,1.2,2,53.7,No
CUST_004575,29,Female,20000,4.4,5,35.8,Yes
CUST_004576,56,Male,51510,5.6,6,72.9,No
CUST_004577,48,Male,22100,8.2,3,43.7,Yes
CUST_004578,27,Female,24878,4.5,4,100.0,Yes
CUST_004579,49,Male,61944,7.4,3,100.0,No
CUST_004580,26,Female,20000,5.5,2,63.7,Yes
CUST_004581,23,Male,21065,3.0,4,100.0,Yes
CUST_004582,25,Male,20000,3.1,2,45.8,Yes
CUST_004583,31,Male,34679,7.2,7,88.0,No
CUST_004584,20,Male,56724,0.7,7,100.0,No
CUST_004585,25,Male,27870,3.4,3,100.0,No
CUST_004586,21,Male,39725,1.8,4,68.7,No
CUST_004587,57,Female,49513,7.9,3,49.3,No
CUST_004588,29,Female,20000,0.4,1,39.6,Yes
CUST_004589,40,Male,28492,5.9,3,57.6,Yes
CUST_004590,28,Male,27632,9.1,5,48.2,No
CUST_004591,33,Female,20000,1.4,2,76.7,Yes
CUST_004592,22,Female,41728,2.0,1,100.0,No
CUST_004593,27,Male,20000,4.0,1,93.9,Yes
CUST_004594,36,Male,20949,8.6,5,79.9,No
CUST_004595,22,Female,20000,2.9,1,84.3,Yes
CUST_004596,27,Female,21769,1.9,1,65.5,Yes
CUST_004597,35,Female,100070,7.2,8,95.6,No
CUST_004598,24,Female,20000,1.2,2,70.8,No
CUST_004599,49,Male,20000,7.3,3,84.7,No
CUST_004600,31,Male,24143,4.9,1,10.5,Yes
CUST_004601,39,Female,20000,1.4,3,100.0,No
CUST_004602,31,Female,20000,5.9,2,58.9,Yes
CUST_004603,37,Male,32130,7.9,5,94.5,No
CUST_004604,28,Female,20000,4.4,4,100.0,Yes
CUST_004605,24,Female,20000,0.9,2,82.8,Yes
CUST_004606,24,Male,23971,1.3,1,49.5,Yes
CUST_004607,38,Male,20000,12.0,4,100.0,Yes
CUST_004608,31,Female,21810,3.5,4,63.4,No
CUST_004609,27,Male,24729,1.1,1,37.9,Yes
CUST_004610,23,Female,20000,1.2,2,84.6,Yes
CUST_004611,31,Female,24062,4.8,4,54.7,Yes
CUST_004612,32,Female,26855,6.2,2,100.0,No
CUST_004613,38,Female,20000,8.6,2,65.0,Yes
CUST_004614,38,Female,20000,4.5,2,27.3,Yes
CUST_004615,46,Female,20000,5.2,2,10.3,Yes
CUST_004616,21,Male,20000,1.3,2,33.4,Yes
CUST_004617,36,Male,43238,9.2,3,96.0,No
CUST_004618,30,Female,20000,5.8,1,20.3,Yes
CUST_004619,31,Female,30454,5.5,3,79.4,No
CUST_004620,28,Female,20000,5.5,3,100.0,No
CUST_004621,22,Female,34006,1.8,4,86.3,No
CUST_004622,26,Female,20000,4.5,2,47.3,Yes
CUST_004623,32,Male,22817,2.6,2,100.0,Yes
CUST_004624,37,Female,30526,3.5,2,60.4,No
CUST_004625,38,Female,44537,11.3,8,100.0,No
CUST_004626,24,Female,20000,2.9,3,100.0,No
CUST_004627,33,Female,20000,11.3,2,100.0,Yes
CUST_004628,36,Male,30150,5.6,5,45.7,Yes
CUST_004629,33,Female,20000,2.6,2,52.4,Yes
CUST_004630,19,Female,20000,0.8,1,66.0,Yes
CUST_004631,34,Male,27521,8.2,4,95.4,No
CUST_004632,28,Female,30164,6.1,1,47.1,No
CUST_004633,29,Female,25767,2.3,1,60.0,Yes
CUST_004634,45,Male,24123,10.7,3,39.3,Yes
CUST_004635,43,Male,20000,5.6,4,83.6,No
CUST_004636,29,Female,48229,7.6,3,73.6,No
CUST_004637,31,Female,52511,1.8,4,100.0,No
CUST_004638,24,Male,21849,1.8,1,88.6,Yes
CUST_004639,22,Female,20000,2.6,1,85.8,Yes
CUST_004640,45,Female,20000,7.3,2,77.8,Yes
CUST_004641,50,Female,32791,1.0,1,73.3,No
CUST_004642,43,Female,20000,5.5,4,55.8,Yes
CUST_004643,57,Female,20000,7.3,2,85.4,No
CUST_004644,36,Female,20000,8.9,6,100.0,Yes
CUST_004645,32,Male,28952,4.0,3,61.1,Yes
CUST_004646,38,Female,49579,1.9,3,41.1,No
CUST_004647,35,Female,26217,2.5,2,42.8,Yes
CUST_004648,35,Female,29646,1.9,1,11.4,Yes
CUST_004649,33,Male,37081,10.3,5,100.0,No
CUST_004650,34,Female,35736,4.1,2,70.8,No
CUST_004651,40,Female,20000,7.1,5,100.0,Yes
CUST_004652,25,Female,32347,2.9,4,64.6,No
CUST_004653,42,Female,41325,4.2,6,45.7,No
CUST_004654,39,Male,28044,3.9,8,100.0,No
CUST_004655,21,Female,21459,1.9,2,98.5,Yes
CUST_004656,36,Female,31507,5.0,2,100.0,No
CUST_004657,43,Male,31879,7.3,4,64.6,No
CUST_004658,26,Female,20000,2.4,2,15.8,Yes
CUST_004659,41,Female,30296,7.6,4,100.0,No
CUST_004660,48,Female,46866,9.9,7,81.5,No
CUST_004661,35,Male,37915,4.3,3,21.9,No
CUST_004662,40,Female,29257,3.7,2,80.3,No
CUST_004663,23,Female,22058,1.7,1,55.3,Yes
CUST_004664,43,Female,20409,5.3,3,47.6,Yes
CUST_004665,35,Female,21840,5.9,1,71.6,Yes
CUST_004666,47,Male,37074,0.5,4,50.4,No
CUST_004667,43,Male,30166,0.9,3,25.1,Yes
CUST_004668,34,Male,35993,5.1,8,29.0,No
CUST_004669,35,Male,20000,3.9,1,55.1,Yes
CUST_004670,30,Male,37865,8.2,6,100.0,No
CUST_004671,35,Female,20000,7.9,3,100.0,Yes
CUST_004672,50,Female,29252,4.9,3,100.0,No
CUST_004673,33,Female,20000,5.8,6,100.0,No
CUST_004674,50,Female,25162,9.1,2,19.2,Yes
CUST_004675,50,Female,73073,4.9,3,3.7,No
CUST_004676,26,Female,27278,6.8,3,58.0,Yes
CUST_004677,32,Female,25144,8.1,4,47.5,No
CUST_004678,28,Female,43729,6.8,3,100.0,No
CUST_004679,45,Male,20000,7.5,3,70.1,Yes
CUST_004680,34,Female,21158,2.2,1,65.5,Yes
CUST_004681,35,Female,20000,3.1,1,81.1,Yes
CUST_004682,44,Male,20000,7.2,1,38.8,Yes
CUST_004683,56,Female,20000,1.6,2,60.2,Yes
CUST_004684,56,Female,24873,3.2,1,60.7,Yes
CUST_004685,31,Female,31467,5.0,3,100.0,No
CUST_004686,51,Male,24764,3.9,2,50.4,No
CUST_004687,41,Male,36454,4.4,3,80.4,No
CUST_004688,42,Female,25567,11.5,8,100.0,No
CUST_004689,57,Female,50116,3.4,2,49.8,No
CUST_004690,24,Female,20000,3.3,2,67.7,Yes
CUST_004691,32,Female,20000,8.8,1,67.4,Yes
CUST_004692,50,Male,20000,4.8,3,70.2,Yes
CUST_004693,31,Male,20000,6.2,2,100.0,No
CUST_004694,39,Female,20000,3.5,3,88.9,Yes
CUST_004695,29,Male,20000,8.0,3,46.7,Yes
CUST_004696,31,Female,39312,7.4,1,22.1,No
CUST_004697,40,Male,20000,4.6,2,85.7,No
CUST_004698,44,Male,53374,0.5,1,65.1,No
CUST_004699,30,Female,20000,6.0,3,100.0,Yes
CUST_004700,43,Male,20000,2.5,1,71.9,Yes
CUST_004701,33,Female,21170,4.3,4,87.8,Yes
CUST_004702,42,Female,52199,8.9,8,100.0,No
CUST_004703,34,Male,20000,4.9,5,100.0,No
CUST_004704,38,Female,20000,8.2,5,100.0,Yes
CUST_004705,34,Female,20000,5.8,5,100.0,No
CUST_004706,23,Male,36404,1.4,1,83.7,No
CUST_004707,31,Male,20000,0.8,3,95.4,Yes
CUST_004708,35,Female,28908,9.5,1,44.7,No
CUST_004709,33,Female,24097,6.7,4,100.0,No
CUST_004710,59,Female,26893,11.2,4,100.0,No
CUST_004711,43,Female,20000,1.1,3,86.1,Yes
CUST_004712,39,Male,64258,2.7,5,61.1,No
CUST_004713,35,Female,93416,5.6,8,85.4,No
CUST_004714,21,Female,20000,0.9,2,57.6,Yes
CUST_004715,34,Female,20000,5.1,2,67.0,Yes
CUST_004716,43,Female,25402,2.8,1,99.8,No
CUST_004717,29,Male,20000,4.5,4,14.6,Yes
CUST_004718,28,Female,22113,4.6,2,35.4,Yes
CUST_004719,25,Female,57085,2.9,1,3.5,No
CUST_004720,26,Male,20000,5.6,1,66.0,Yes
CUST_004721,67,Female,51794,8.4,5,100.0,No
CUST_004722,43,Female,51890,4.0,7,75.5,No
CUST_004723,39,Female,20000,4.3,2,79.9,Yes
CUST_004724,39,Female,26247,4.1,3,40.6,Yes
CUST_004725,55,Female,32865,6.4,4,59.8,No
CUST_004726,48,Female,37419,6.2,5,35.2,Yes
CUST_004727,21,Female,29928,1.2,2,24.3,Yes
CUST_004728,27,Male,37451,4.8,6,100.0,No
CUST_004729,40,Female,20000,10.9,5,100.0,No
CUST_004730,37,Male,25710,10.8,4,19.5,Yes
CUST_004731,35,Male,48532,4.7,4,16.9,No
CUST_004732,24,Female,45861,2.8,3,75.9,No
CUST_004733,32,Female,25143,8.3,1,100.0,No
CUST_004734,42,Female,20000,4.5,1,59.0,Yes
CUST_004735,30,Female,36960,7.1,8,100.0,No
CUST_004736,23,Male,26783,2.3,3,100.0,No
CUST_004737,44,Female,32478,7.8,5,38.1,No
CUST_004738,23,Male,30191,3.5,2,19.1,Yes
CUST_004739,44,Male,20000,11.7,6,85.6,Yes
CUST_004740,33,Female,34652,5.5,2,34.7,Yes
CUST_004741,33,Female,24509,7.8,2,100.0,No
CUST_004742,41,Female,43265,8.1,5,48.0,No
CUST_004743,30,Male,22253,5.0,5,58.9,Yes
CUST_004744,51,Male,35679,2.7,4,98.8,No
CUST_004745,27,Female,26855,2.7,1,17.9,Yes
CUST_004746,41,Female,20000,2.6,2,100.0,Yes
CUST_004747,29,Female,20000,2.3,1,100.0,No
CUST_004748,37,Male,35277,4.8,5,66.3,No
CUST_004749,37,Male,20000,7.8,3,93.3,No
CUST_004750,39,Female,20295,6.1,1,20.0,Yes
CUST_004751,24,Female,20000,2.6,1,33.3,Yes
CUST_004752,47,Female,30963,6.6,2,100.0,No
CUST_004753,43,Female,34894,3.0,2,42.6,No
CUST_004754,39,Male,20000,10.8,2,100.0,No
CUST_004755,29,Female,20000,2.4,1,62.6,Yes
CUST_004756,28,Male,20000,0.8,3,30.6,Yes
CUST_004757,47,Female,22993,11.1,4,100.0,No
CUST_004758,25,Female,20000,1.8,3,57.9,Yes
CUST_004759,30,Female,38828,4.5,6,100.0,No
CUST_004760,54,Male,28150,5.8,4,100.0,No
CUST_004761,31,Male,20802,2.8,1,61.5,Yes
CUST_004762,39,Female,35019,4.2,2,78.9,No
CUST_004763,31,Female,28816,3.0,6,100.0,No
CUST_004764,53,Female,34904,7.2,1,42.3,No
CUST_004765,55,Female,27318,1.4,1,74.7,Yes
CUST_004766,47,Male,27156,4.9,5,100.0,No
CUST_004767,37,Female,35947,4.2,3,98.2,No
CUST_004768,36,Female,30463,6.2,6,40.5,No
CUST_004769,43,Male,59062,4.7,4,40.0,No
CUST_004770,44,Female,26932,9.1,5,65.4,No
CUST_004771,34,Female,31715,1.8,2,100.0,No
CUST_004772,44,Female,23612,0.1,2,28.1,Yes
CUST_004773,37,Male,27709,6.2,2,46.8,Yes
CUST_004774,23,Female,24719,2.0,2,45.5,Yes
CUST_004775,29,Female,20000,4.3,3,73.8,Yes
CUST_004776,40,Male,20000,6.1,4,100.0,No
CUST_004777,39,Female,33082,0.1,1,46.1,No
CUST_004778,40,Male,30409,5.5,2,100.0,No
CUST_004779,54,Male,56891,7.7,5,99.8,No
CUST_004780,23,Male,20531,1.9,4,87.8,Yes
CUST_004781,39,Male,20000,6.4,3,100.0,Yes
CUST_004782,48,Female,26141,7.3,3,100.0,No
CUST_004783,39,Female,35275,2.0,3,11.2,Yes
CUST_004784,29,Male,20000,6.1,5,100.0,Yes
CUST_004785,26,Female,21080,4.4,8,100.0,No
CUST_004786,24,Female,28891,0.4,1,24.4,Yes
CUST_004787,30,Male,24769,8.3,2,100.0,No
CUST_004788,39,Female,20070,3.2,2,26.3,Yes
CUST_004789,34,Female,20000,8.0,2,100.0,Yes
CUST_004790,61,Male,28683,3.7,2,35.4,Yes
CUST_004791,24,Male,20000,3.2,1,59.3,Yes
CUST_004792,33,Male,31764,11.6,8,100.0,No
CUST_004793,26,Male,21803,4.8,2,20.5,Yes
CUST_004794,22,Male,42792,0.5,1,69.8,No
CUST_004795,63,Male,20000,5.9,2,38.8,Yes
CUST_004796,49,Female,22114,8.1,3,100.0,Yes
CUST_004797,36,Male,33690,6.3,4,20.2,Yes
CUST_004798,44,Female,44460,7.9,6,100.0,No
CUST_004799,27,Female,31460,1.5,1,32.7,Yes
CUST_004800,26,Female,20000,5.4,2,27.3,Yes
CUST_004801,20,Female,20000,0.8,1,53.2,Yes
CUST_004802,43,Female,20000,5.6,1,35.0,Yes
CUST_004803,50,Female,27038,6.6,1,39.6,No
CUST_004804,31,Female,39798,0.9,1,62.9,No
CUST_004805,23,Female,20556,1.3,1,52.7,Yes
CUST_004806,42,Female,32914,2.6,4,59.5,No
CUST_004807,39,Male,31609,8.2,4,86.6,No
CUST_004808,41,Male,20867,10.6,5,67.7,No
CUST_004809,28,Male,20000,4.3,3,100.0,Yes
CUST_004810,32,Female,43925,6.8,7,65.6,No
CUST_004811,48,Male,32257,8.1,1,100.0,No
CUST_004812,26,Female,20000,0.3,2,49.6,Yes
CUST_004813,43,Female,29961,2.2,1,91.2,No
CUST_004814,35,Male,25560,13.9,8,100.0,Yes
CUST_004815,37,Male,45397,4.4,1,1.3,No
